ID,Name,Age,Dob,Height,Weight,Nationality,Club,Overall,Potential,Value,Wage,Player Positions,Preferred Foot,Skill Moves,Release Clause,Jersey Number,Joined,Contract Valid Until
229261,D. Zakaria,22,20/11/1996,191,80,Switzerland,Borussia Mönchengladbach,78,86,15000000,26000,"CM, CDM",Right,3,28500000,8,01/07/2017,2022
231633,I. Diop,22,09/01/1997,194,92,France,West Ham United,78,86,14000000,59000,CB,Right,2,29400000,23,20/06/2018,2023
234045,H. Onyekuru,22,05/06/1997,175,59,Nigeria,AS Monaco,78,86,15500000,35000,"LM, ST",Right,4,32600000,7,12/08/2019,2024
234612,J. Ikoné,21,02/05/1998,175,73,France,LOSC Lille,78,86,15500000,29000,CAM,Left,4,32600000,10,02/07/2018,2023
235889,C. Ünder,21,14/07/1997,173,66,Turkey,Roma,78,86,15500000,35000,"RW, RM",Left,3,29500000,17,17/07/2017,2023
222665,M. Ødegaard,20,17/12/1998,178,68,Norway,Real Sociedad,78,85,14500000,25000,"RW, CAM, CM",Left,5,,21,,2020
225085,J. Bamba,23,26/03/1996,175,72,France,LOSC Lille,78,85,14500000,35000,LM,Right,4,30500000,14,02/07/2018,2023
225309,N. Amiri,22,27/10/1996,180,73,Germany,Bayer 04 Leverkusen,78,85,14500000,50000,"CAM, CM",Right,4,27600000,11,30/07/2019,2024
227813,O. Zinchenko,22,15/12/1996,175,64,Ukraine,Manchester City,78,85,13000000,82000,LB,Left,3,26700000,11,04/07/2016,2024
236461,J. Mateta,22,28/06/1997,192,88,France,1. FSV Mainz 05,78,85,15000000,29000,ST,Right,3,28500000,9,01/07/2018,2023
205201,O. Yokuşlu,25,09/03/1994,190,79,Turkey,RC Celta,78,84,13000000,22000,"CDM, CM, CB",Right,3,29900000,5,02/07/2018,2023
208268,B. Cristante,24,03/03/1995,186,80,Italy,Roma,78,84,14000000,37000,"CM, CDM, CAM",Right,3,26600000,4,28/02/2019,2023
212501,L. Dendoncker,24,15/04/1995,189,88,Belgium,Wolverhampton Wanderers,78,84,14000000,66000,"CM, CB",Right,2,29400000,32,01/07/2019,2023
218339,M. Dahoud,23,01/01/1996,178,68,Germany,Borussia Dortmund,78,84,14000000,58000,"CM, CDM",Right,4,25900000,8,01/07/2017,2022
221491,N. Elvedi,22,30/09/1996,189,78,Switzerland,Borussia Mönchengladbach,78,84,13000000,24000,"CB, RB, LB",Right,3,24700000,30,01/07/2015,2021
223334,Joelinton,22,14/08/1996,186,81,Brazil,Newcastle United,78,84,14500000,41000,"ST, CAM",Right,3,30500000,9,23/07/2019,2024
226766,Daniel Podence,23,21/10/1995,163,65,Portugal,Olympiacos CFP,78,84,14000000,1000,"LM, RM, CAM",Right,4,32200000,10,10/07/2018,2023
229773,G. Dzhikiya,25,21/11/1993,188,86,Russia,Spartak Moscow,78,84,12500000,1000,CB,Left,2,30000000,14,25/01/2017,2022
236295,Aarón Martín,22,22/04/1997,178,68,Spain,1. FSV Mainz 05,78,84,12500000,24000,LB,Left,3,23800000,3,05/11/2018,2023
237239,E. Bardhi,23,02/07/1995,172,64,FYR Macedonia,Levante UD,78,84,14000000,23000,"CM, LM, CAM",Right,4,32200000,10,17/07/2017,2022
239433,N. Maksimović,24,26/01/1995,189,78,Serbia,Getafe CF,78,84,14000000,22000,"CM, CDM",Right,3,32200000,20,16/07/2018,2024
240289,Calero,23,14/09/1995,183,71,Spain,RCD Espanyol,78,84,13000000,23000,CB,Right,3,29900000,24,09/08/2019,2024
203042,J. Butland,26,10/03/1993,196,95,England,Stoke City,78,83,10000000,29000,GK,Right,1,19800000,1,31/01/2013,2021
208777,Óliver Torres,24,10/11/1994,175,63,Spain,Sevilla FC,78,83,13500000,17000,CM,Right,3,29400000,21,15/07/2019,2024
209519,G. Laborde,25,03/05/1994,181,78,France,Montpellier HSC,78,83,14000000,36000,ST,Left,3,27700000,10,16/08/2018,2022
212616,R. De Paul,25,24/05/1994,178,70,Argentina,Udinese,78,83,14000000,21000,"CF, CM, LW",Right,4,24900000,10,27/07/2016,2023
212626,D. Selke,24,20/01/1995,194,84,Germany,Hertha BSC,78,83,14000000,29000,ST,Right,3,24900000,27,01/07/2017,2022
212811,M. Lemina,25,01/09/1993,184,85,Gabon,Southampton,78,83,13500000,53000,"CM, CDM",Right,3,26700000,18,08/08/2017,2022
213135,D. Origi,24,18/04/1995,188,75,Belgium,Liverpool,78,83,14000000,77000,ST,Right,4,27000000,27,29/07/2014,2022
213629,E. Pulgar,25,15/01/1994,187,74,Chile,Fiorentina,78,83,12500000,45000,"CDM, CM",Right,3,22200000,7,09/08/2019,2024
214092,A. Miranchuk,23,17/10/1995,182,74,Russia,Lokomotiv Moscow,78,83,14000000,1000,"CAM, ST",Left,3,30500000,59,01/07/2012,2021
214394,W. Barrios,25,16/10/1993,179,71,Colombia,Colombia,78,83,0,0,"CDM, CM",Right,3,,,,
214979,J. Musso,25,06/05/1994,191,93,Argentina,Udinese,78,83,10000000,14000,GK,Right,1,17800000,1,13/07/2018,2023
215399,Rúben Vezo,25,25/04/1994,183,80,Portugal,Levante UD,78,83,12500000,23000,"CB, RB",Right,2,27200000,14,01/07/2019,2024
219792,B. Santamaria,24,09/03/1995,183,73,France,Angers SCO,78,83,12500000,21000,"CDM, CM",Right,3,25900000,18,01/07/2016,2022
220523,Y. Mina,24,23/09/1994,195,94,Colombia,Everton,78,83,12500000,59000,CB,Right,2,24700000,13,09/08/2018,2023
224309,Joan Jordán,24,06/07/1994,184,74,Spain,Sevilla FC,78,83,13500000,17000,"CM, CDM, CAM",Right,4,29400000,24,04/07/2019,2023
227234,L. Tousart,22,29/04/1997,185,83,France,Olympique Lyonnais,78,83,12500000,50000,CDM,Right,2,24700000,29,31/08/2015,2023
231887,Y. Yazıcı,22,29/01/1997,183,74,Turkey,LOSC Lille,78,83,14000000,35000,"CAM, CM, RM",Left,4,27700000,12,06/08/2019,2024
199439,M. Gregoritsch,25,18/04/1994,193,87,Austria,FC Augsburg,78,82,13500000,26000,"CAM, ST",Left,4,24000000,11,05/07/2017,2022
203487,J. Lascelles,25,11/11/1993,188,89,England,Newcastle United,78,82,12000000,37000,CB,Right,2,23700000,6,04/08/2014,2024
203535,T. Vilhena,24,03/01/1995,175,70,Netherlands,Netherlands,78,82,0,0,CM,Left,3,,,,
205192,Denis Suárez,25,06/01/1994,176,69,Spain,RC Celta,78,82,13000000,25000,"CM, LM, RM",Right,3,28300000,6,01/07/2019,2023
205193,K. Rekik,24,02/12/1994,186,84,Netherlands,Hertha BSC,78,82,12000000,24000,CB,Left,2,21300000,4,01/07/2017,2021
207948,B. Traoré,23,06/09/1995,181,73,Burkina Faso,Olympique Lyonnais,78,82,13500000,61000,"RW, ST, RM",Left,4,26700000,10,01/07/2017,2022
211382,I. Amadou,26,06/04/1993,184,81,France,Norwich City,78,82,12000000,46000,"CDM, CB",Right,3,,24,,2020
212150,M. Meyer,23,18/09/1995,173,68,Germany,Crystal Palace,78,82,13500000,48000,"CM, LM",Right,4,26700000,7,03/08/2018,2021
212442,José Sá,26,17/01/1993,192,85,Portugal,Olympiacos CFP,78,82,9500000,1000,GK,Right,1,20700000,1,21/05/2019,2023
213732,A. Selikhov,25,07/04/1994,188,85,Russia,Spartak Moscow,78,82,10000000,1000,GK,Right,1,22800000,57,06/12/2016,2021
215716,A. Mitrović,24,16/09/1994,187,82,Serbia,Fulham,78,82,13500000,45000,ST,Right,3,26700000,9,30/07/2018,2024
219145,G. Maripán,25,06/05/1994,193,84,Chile,Deportivo Alavés,78,82,12000000,23000,CB,Right,2,26100000,6,07/07/2017,2021
225126,E. Skhiri,24,10/05/1995,185,69,Tunisia,1. FC Köln,78,82,12000000,24000,"CDM, CM",Right,3,21300000,28,29/07/2019,2023
233096,D. Dumfries,23,18/04/1996,188,80,Netherlands,PSV,78,82,12000000,16000,RB,Right,3,17700000,22,01/07/2018,2023
234226,Bruno Viana,24,05/02/1995,187,79,Brazil,SC Braga,78,82,12000000,13000,CB,Right,2,24900000,36,01/07/2018,2023
199641,M. Sels,27,26/02/1992,190,88,Belgium,RC Strasbourg Alsace,78,81,9000000,24000,GK,Right,1,18700000,1,26/07/2018,2022
200353,A. Soumaoro,27,18/06/1992,187,91,France,LOSC Lille,78,81,11000000,36000,CB,Right,2,21700000,5,01/07/2011,2021
201519,J. Veretout,26,01/03/1993,176,67,France,Roma,78,81,12500000,42000,"CM, CDM",Right,3,,38,,2020
203965,V. Fischer,25,09/06/1994,180,80,Denmark,FC København,78,81,13000000,23000,"LM, ST",Right,4,17900000,7,31/01/2018,2022
205391,S. Meïté,25,17/03/1994,187,80,France,Torino,78,81,13000000,43000,"CM, CDM",Right,3,23100000,23,10/07/2018,2023
205402,J. Boëtius,25,22/03/1994,178,76,Netherlands,1. FSV Mainz 05,78,81,13000000,29000,"CAM, LW",Right,4,23100000,5,27/08/2018,2022
210935,D. Berardi,24,01/08/1994,183,72,Italy,Sassuolo,78,81,13000000,50000,"RW, ST",Left,4,24400000,25,01/07/2012,2022
212153,R. Gagliardini,25,07/04/1994,190,77,Italy,Inter,78,81,12000000,51000,"CDM, CM",Right,3,21300000,5,01/08/2017,2023
215256,R. Saravia,26,16/06/1993,176,75,Argentina,FC Porto,78,81,11500000,14000,RB,Right,3,23900000,24,01/07/2019,2023
215590,Ayoze Pérez,25,29/07/1993,178,72,Spain,Leicester City,78,81,13000000,79000,"CF, RW, RM",Right,4,25700000,17,04/07/2019,2023
220093,H. Hateboer,25,09/01/1994,187,74,Netherlands,Atalanta,78,81,13000000,50000,"RM, RB",Right,3,23100000,33,31/01/2017,2020
225997,B. Verbič,25,27/11/1993,179,70,Slovenia,Dynamo Kyiv,78,81,13000000,1000,"LM, RM",Right,4,29600000,7,01/01/2018,2022
226377,G. Martínez,26,13/06/1993,172,75,Argentina,Atlanta United,78,81,13000000,10000,"CAM, LM, RM",Left,4,20500000,10,13/02/2019,2021
187598,Rafael Tolói,28,10/10/1990,185,75,Brazil,Atalanta,78,80,10500000,50000,CB,Right,2,18600000,2,26/08/2015,2020
192622,S. Duffy,27,01/01/1992,193,76,Republic of Ireland,Brighton & Hove Albion,78,80,11000000,46000,CB,Right,2,21700000,4,26/08/2016,2023
197948,F. Lejeune,28,20/05/1991,189,89,France,Newcastle United,78,80,10500000,41000,CB,Right,2,20700000,20,04/07/2017,2022
199915,L. Dunk,27,21/11/1991,192,88,England,Brighton & Hove Albion,78,80,11000000,46000,CB,Right,2,21700000,5,01/07/2010,2023
200677,Pedro Mendes,28,01/10/1990,186,78,Portugal,Montpellier HSC,78,80,10500000,33000,CB,Right,2,20700000,5,18/07/2017,2021
202642,Fernando,27,03/03/1992,175,80,Brazil,Beijing Sinobo Guoan FC,78,80,11000000,20000,"CDM, CM",Right,3,18400000,11,18/07/2016,2021
203980,K. Fortounis,26,16/10/1992,180,76,Greece,Olympiacos CFP,78,80,12500000,1000,"CAM, LM",Right,3,27200000,7,21/07/2014,2023
208449,C. Hérelle,26,22/08/1992,188,75,France,OGC Nice,78,80,11000000,31000,CB,Right,2,22800000,29,01/07/2018,2022
208620,Omar Mascarell,26,02/02/1993,181,76,Spain,FC Schalke 04,78,80,11500000,30000,"CDM, CM",Right,3,20400000,6,01/07/2018,2022
211368,Bruma,24,24/10/1994,173,70,Portugal,PSV,78,80,13000000,19000,LW,Right,4,19200000,7,01/07/2019,2024
228236,S. Deli,27,27/10/1991,192,86,Ivory Coast,Club Brugge KV,78,80,11000000,23000,CB,Left,2,16200000,17,10/07/2019,2022
236690,M. Ngadeu,28,23/11/1990,190,93,Cameroon,KAA Gent,78,80,10500000,23000,"CB, CDM",Right,2,16500000,5,19/07/2019,2023
188942,V. Wanyama,28,25/06/1991,184,87,Kenya,Tottenham Hotspur,78,79,10500000,77000,"CDM, CM",Right,2,20200000,12,01/07/2016,2021
190324,C. Kabasele,28,24/02/1991,188,84,Belgium,Watford,78,79,10000000,61000,CB,Right,2,19800000,27,01/07/2016,2021
193983,A. Delort,27,09/10/1991,181,83,Algeria,Montpellier HSC,78,79,12000000,37000,ST,Right,3,23700000,9,12/06/2019,2023
195668,Joel Robles,29,17/06/1990,195,90,Spain,Real Betis,78,79,8500000,20000,GK,Right,1,18500000,1,05/07/2018,2022
198031,Sérgio Oliveira,27,02/06/1992,181,78,Portugal,FC Porto,78,79,11500000,15000,"CM, CDM",Right,3,23900000,27,01/07/2015,2021
199069,V. Aboubakar,27,22/01/1992,184,82,Cameroon,FC Porto,78,79,12000000,17000,ST,Right,4,24900000,9,24/08/2014,2021
200318,M. Uth,27,24/08/1991,185,72,Germany,FC Schalke 04,78,79,12000000,36000,"ST, RW, RM",Left,3,21300000,7,01/07/2018,2022
201417,M. Doherty,27,16/01/1992,182,87,Republic of Ireland,Wolverhampton Wanderers,78,79,10500000,69000,RWB,Right,3,20700000,2,01/08/2010,2023
201505,David López,29,09/10/1989,183,81,Spain,RCD Espanyol,78,79,10000000,29000,"CB, CDM",Right,2,21800000,15,26/08/2016,2023
202024,R. Freuler,27,15/04/1992,181,77,Switzerland,Atalanta,78,79,11500000,52000,CM,Right,4,20400000,11,20/01/2016,2022
202325,D. Demme,27,21/11/1991,170,68,Germany,RB Leipzig,78,79,10500000,45000,"CDM, CM",Right,3,18600000,31,08/01/2014,2021
202789,A. Schwolow,27,02/06/1992,190,84,Germany,SC Freiburg,78,79,8500000,20000,GK,Right,1,15900000,1,01/01/2012,2020
202849,J. Vestergaard,26,03/08/1992,199,98,Denmark,Southampton,78,79,11000000,51000,CB,Right,2,21700000,4,13/07/2018,2022
209288,F. Mollet,27,19/11/1991,170,67,France,Montpellier HSC,78,79,12000000,34000,CAM,Right,4,23700000,25,11/07/2018,2023
210324,J. Hofmann,26,14/07/1992,176,70,Germany,Borussia Mönchengladbach,78,79,12000000,30000,"CAM, RM, LM",Right,3,21300000,23,01/01/2016,2023
212096,V. Grifo,26,07/04/1993,180,75,Italy,TSG 1899 Hoffenheim,78,79,12000000,36000,"LM, CF",Right,4,21300000,32,01/07/2018,2022
213388,F. Tait,26,02/02/1993,175,70,France,Stade Rennais FC,78,79,12000000,43000,"LM, LW, CM",Right,3,24900000,20,09/07/2019,2023
213400,D. Laxalt,26,07/02/1993,178,68,Uruguay,Milan,78,79,12000000,40000,LM,Left,4,21300000,93,17/08/2018,2022
215466,N. Maksimović,27,25/11/1991,193,87,Serbia,Napoli,78,79,10500000,54000,CB,Right,2,18600000,19,09/07/2017,2021
216189,Capa,27,08/02/1992,175,75,Spain,Athletic Club de Bilbao,78,79,10500000,23000,RB,Right,3,22800000,21,02/07/2018,2022
216655,Bastos,27,23/11/1991,180,77,Angola,Lazio,78,79,10500000,44000,CB,Right,2,18600000,15,17/08/2016,2020
220131,M. Diagne,27,28/10/1991,191,86,Senegal,Galatasaray SK,78,79,12000000,69000,ST,Right,3,23700000,91,31/01/2019,2023
140233,G. Ochoa,33,13/07/1985,185,78,Mexico,Club América,78,78,5500000,41000,GK,Right,1,9400000,1,06/08/2019,2024
143001,C. Tévez,35,05/02/1984,171,77,Argentina,Boca Juniors,78,78,4500000,19000,"CAM, ST",Right,4,6400000,10,06/01/2018,2019
143121,J. Sosa,34,19/06/1985,179,71,Argentina,Trabzonspor,78,78,5000000,34000,"CM, CDM",Right,4,10000000,8,15/01/2018,2020
144622,Raffael,34,28/03/1985,174,69,Brazil,Borussia Mönchengladbach,78,78,5500000,33000,"CF, ST",Right,4,9400000,11,01/07/2013,2020
146296,Andrés Fernández,32,16/12/1986,187,82,Spain,Villarreal CF,78,78,6500000,25000,GK,Right,1,13700000,13,01/07/2017,2021
146963,J. Pinola,36,24/02/1983,180,79,Argentina,River Plate,78,78,2100000,17000,CB,Left,2,2900000,22,27/06/2017,2020
153177,M. Zárate,32,18/03/1987,175,77,Argentina,Boca Juniors,78,78,8500000,28000,"ST, CF, CAM",Right,4,11900000,19,06/07/2018,2021
153260,Hilton,41,13/09/1977,180,78,Brazil,Montpellier HSC,78,78,0,21000,CB,Right,3,,4,01/08/2011,2020
156432,G. Hoarau,35,05/03/1984,192,85,France,BSC Young Boys,78,78,4800000,21000,ST,Right,3,7100000,99,30/08/2014,2020
156713,A. Granqvist,34,16/04/1985,192,84,Sweden,Helsingborgs IF,78,78,3800000,4000,CB,Right,2,4800000,4,15/07/2018,2021
157301,R. Babel,32,19/12/1986,185,85,Netherlands,Galatasaray SK,78,78,8000000,64000,"LM, LW",Right,4,15200000,11,01/07/2019,2022
157304,T. Vermaelen,33,14/11/1985,183,80,Belgium,Vissel Kobe,78,78,4900000,10000,"CB, LB",Left,2,6400000,4,27/07/2019,2022
160741,D. Abraham,32,15/07/1986,188,83,Argentina,Eintracht Frankfurt,78,78,6500000,33000,CB,Right,2,11100000,19,02/07/2015,2021
165239,S. Nasri,32,26/06/1987,175,75,France,RSC Anderlecht,78,78,8000000,23000,"CAM, LM, CM",Right,4,12000000,14,05/07/2019,2020
165247,I. Khune,32,20/06/1987,181,81,South Africa,Kaizer Chiefs,78,78,6500000,1000,GK,Right,1,14300000,32,01/07/2004,2024
169115,A. Masiello,33,05/02/1986,184,82,Italy,Atalanta,78,78,4900000,48000,CB,Right,2,8300000,5,26/07/2011,2021
169705,R. Bertrand,29,05/08/1989,179,80,England,Southampton,78,78,8500000,53000,"LB, LWB",Left,3,16200000,21,02/02/2015,2021
170370,J. dos Santos,29,26/04/1990,172,73,Mexico,LA Galaxy,78,78,10000000,11000,CM,Right,3,15000000,8,28/07/2017,2019
170733,Gervinho,32,27/05/1987,179,65,Ivory Coast,Parma,78,78,8000000,49000,"LW, RW",Right,3,14400000,27,17/08/2018,2021
170797,N. Şahin,30,05/09/1988,180,73,Turkey,SV Werder Bremen,78,78,8500000,28000,"CDM, CM",Left,3,14500000,17,31/08/2018,2020
170815,S. Defour,31,15/04/1988,175,72,Belgium,Burnley,78,78,9000000,39000,CM,Right,3,17100000,16,16/08/2016,2020
172175,K. Mirallas,31,05/10/1987,182,72,Belgium,Everton,78,78,9000000,75000,"LM, LW, ST",Right,4,17100000,28,19/08/2012,2021
172287,Manu García,33,26/04/1986,182,74,Spain,Deportivo Alavés,78,78,6000000,27000,"CM, CDM",Left,2,12600000,19,01/07/2012,2020
172316,Coke,32,26/04/1987,177,74,Spain,Levante UD,78,78,6500000,24000,"RB, RM",Right,3,13700000,23,02/07/2018,2022
172962,V. Moses,28,12/12/1990,177,77,Nigeria,Fenerbahçe SK,78,78,10500000,66000,"RM, RWB",Right,4,,11,,2020
173306,C. Ansaldi,32,20/09/1986,181,76,Argentina,Torino,78,78,8000000,45000,"LM, LB",Left,4,13600000,15,01/07/2019,2021
173426,S. Mignolet,31,06/03/1988,193,87,Belgium,Club Brugge KV,78,78,6500000,19000,GK,Right,1,9100000,88,05/08/2019,2024
173432,H. Moreno,31,17/01/1988,183,80,Mexico,Mexico,78,78,0,0,CB,Left,2,,,,
173546,J. Tomkins,30,29/03/1989,192,74,England,Crystal Palace,78,78,8500000,51000,CB,Right,2,16200000,5,05/07/2016,2021
175254,F. Caicedo,30,05/09/1988,183,82,Ecuador,Lazio,78,78,10000000,52000,"CF, ST",Left,3,17000000,20,02/08/2017,2020
176104,V. Birsa,32,07/08/1986,184,81,Slovenia,Cagliari,78,78,8000000,35000,"CAM, RW",Left,4,13600000,14,09/01/2019,2021
177392,D. Mbokani,33,22/11/1985,185,73,DR Congo,Royal Antwerp FC,78,78,6500000,17000,ST,Right,3,9800000,70,25/08/2018,2020
177983,C. Zapata,32,30/09/1986,186,78,Colombia,Genoa,78,78,6500000,18000,CB,Right,2,11100000,2,03/07/2019,2021
178224,J. Hernández,31,01/06/1988,175,73,Mexico,West Ham United,78,78,9500000,82000,ST,Right,3,18100000,9,24/07/2017,2020
178250,P. Diop,33,19/03/1986,179,77,Senegal,SD Eibar,78,78,5000000,23000,"CDM, CM",Right,3,10500000,8,01/01/2018,2020
179560,M. Sulejmani,30,05/12/1988,179,73,Serbia,BSC Young Boys,78,78,10000000,26000,LM,Left,4,15000000,10,10/06/2015,2020
179789,D. Da Silva,31,17/05/1988,184,82,France,Stade Rennais FC,78,78,7500000,39000,CB,Right,2,15000000,3,26/07/2018,2021
180334,Marcelo,32,20/05/1987,191,85,Brazil,Olympique Lyonnais,78,78,6500000,58000,CB,Right,2,12400000,6,17/07/2017,2021
180714,Guilherme,33,12/12/1985,195,95,Russia,Lokomotiv Moscow,78,78,5500000,1000,GK,Right,1,11600000,1,22/08/2007,2019
181820,S. Jovetić,29,02/11/1989,183,79,Montenegro,AS Monaco,78,78,10500000,45000,ST,Right,3,20000000,10,29/08/2017,2021
182495,M. Cáceres,32,07/04/1987,180,78,Uruguay,Lazio,78,78,6500000,44000,"CB, RB",Right,3,11100000,2,08/01/2018,2022
182744,J. Holebas,35,27/06/1984,185,81,Greece,Watford,78,78,2900000,42000,LB,Left,3,5600000,25,02/07/2015,2020
183108,N. Amrabat,32,31/03/1987,180,85,Morocco,Al Nassr,78,78,8000000,41000,"RM, LM, ST",Right,4,13600000,11,25/07/2018,2021
183125,T. Deeney,31,29/06/1988,183,90,England,Watford,78,78,9500000,69000,ST,Right,2,18100000,9,01/08/2010,2021
183376,L. Fejsa,30,14/08/1988,184,80,Serbia,SL Benfica,78,78,8500000,14000,CDM,Right,2,17000000,5,24/08/2013,2021
183426,D. Schwaab,30,23/08/1988,186,76,Germany,PSV,78,78,8500000,18000,CB,Right,2,11900000,6,11/07/2016,2020
183497,O. Karnezis,33,11/07/1985,190,81,Greece,Napoli,78,78,5500000,44000,GK,Right,1,9400000,27,06/07/2018,2021
183580,N. Petersen,30,06/12/1988,188,82,Germany,SC Freiburg,78,78,10000000,30000,ST,Right,3,18000000,18,01/07/2015,2021
183899,P. Piatti,30,31/03/1989,163,63,Argentina,RCD Espanyol,78,78,10000000,30000,"LM, RM, LW",Left,3,21000000,19,01/07/2017,2020
184069,S. Wagner,31,29/11/1987,194,92,Germany,Tianjin TEDA FC,78,78,9500000,20000,ST,Right,3,14700000,9,30/01/2019,2020
184120,Bruno,35,12/06/1984,184,73,Spain,Villarreal CF,78,78,4300000,25000,"CM, CDM",Left,3,9100000,21,01/07/2005,2020
184826,Adrien Silva,30,15/03/1989,175,69,Portugal,Leicester City,78,78,9500000,75000,"CM, CDM",Right,3,18100000,23,01/01/2018,2021
185132,Mikel San José,30,30/05/1989,187,79,Spain,Athletic Club de Bilbao,78,78,9500000,26000,"CM, CDM",Right,2,20000000,6,01/07/2010,2020
186146,D. Welbeck,28,26/11/1990,185,73,England,Watford,78,78,10500000,72000,"ST, LW",Right,3,20000000,10,07/08/2019,2022
186148,R. Zieler,30,12/02/1989,188,81,Germany,Hannover 96,78,78,7000000,25000,GK,Right,1,11200000,1,01/07/2019,2023
186905,A. Barnes,29,30/10/1989,186,84,England,Burnley,78,78,10500000,44000,ST,Right,3,20000000,10,10/01/2014,2021
187607,A. Dzyuba,30,22/08/1988,196,91,Russia,Russia,78,78,0,0,ST,Right,3,,,,
187924,C. Grenier,28,07/01/1991,186,72,France,Stade Rennais FC,78,78,10500000,45000,"CM, CDM",Right,4,21000000,8,24/07/2018,2021
188005,Camacho,29,04/05/1990,183,75,Spain,VfL Wolfsburg,78,78,9000000,44000,"CDM, CB",Right,2,15300000,4,08/07/2017,2021
188041,Rafael Carioca,30,18/06/1989,179,72,Brazil,Tigres U.A.N.L.,78,78,8500000,63000,"CDM, CM",Right,3,13600000,5,25/08/2017,2020
188044,Alan Carvalho,29,10/07/1989,184,72,Brazil,Tianjin Quanjian FC,78,78,10500000,28000,"ST, CAM",Right,4,,7,,2020
188388,R. Boudebouz,29,19/02/1990,177,74,Algeria,AS Saint-Étienne,78,78,10000000,36000,"CAM, RM",Left,4,19000000,7,27/07/2019,2022
188770,A. Mehmedi,28,16/03/1991,183,78,Switzerland,VfL Wolfsburg,78,78,10500000,52000,"CF, LW, RW",Right,3,17900000,14,31/01/2018,2022
189156,Daniel Carriço,30,04/08/1988,180,80,Portugal,Sevilla FC,78,78,8500000,17000,CB,Right,2,17900000,6,23/06/2014,2020
189251,S. Rudy,29,28/02/1990,179,74,Germany,TSG 1899 Hoffenheim,78,78,9000000,35000,"CDM, CM, RB",Right,3,,16,,2020
189423,Souza,30,11/02/1989,188,80,Brazil,Al Ahli,78,78,8500000,38000,"CDM, CM",Right,3,14500000,6,23/08/2018,2021
189433,B. Hübner,29,04/07/1989,193,86,Germany,TSG 1899 Hoffenheim,78,78,8500000,35000,CB,Left,2,14500000,21,01/07/2016,2022
189560,Iborra,31,16/01/1988,190,80,Spain,Villarreal CF,78,78,9000000,33000,"CM, CDM",Right,3,18900000,10,07/01/2019,2023
189606,J. Baumgartlinger,31,02/01/1988,184,86,Austria,Bayer 04 Leverkusen,78,78,8000000,53000,CDM,Right,2,13600000,15,01/07/2016,2020
189681,Rafael,28,09/07/1990,172,78,Brazil,Olympique Lyonnais,78,78,9000000,61000,RB,Right,4,17100000,4,03/08/2015,2021
189682,B. Mee,29,23/09/1989,183,82,England,Burnley,78,78,8500000,37000,CB,Left,2,16200000,6,17/01/2012,2021
190149,De Marcos,30,14/04/1989,182,80,Spain,Athletic Club de Bilbao,78,78,8000000,23000,"RB, RW",Right,4,16800000,18,01/07/2009,2021
190243,M. Hitz,31,18/09/1987,194,89,Switzerland,Borussia Dortmund,78,78,6500000,49000,GK,Right,1,10700000,35,01/07/2018,2021
190456,N. Clyne,28,05/04/1991,175,67,England,Liverpool,78,78,9000000,77000,RB,Right,3,16700000,2,01/07/2015,2020
190674,B. André,28,03/08/1990,180,76,France,LOSC Lille,78,78,10500000,42000,"CM, CDM",Right,3,20000000,21,17/07/2019,2023
190717,M. Antonio,29,28/03/1990,178,82,England,West Ham United,78,78,10000000,79000,"RM, ST",Right,4,19000000,30,01/09/2015,2021
190765,P. Groß,28,15/06/1991,181,78,Germany,Brighton & Hove Albion,78,78,10500000,52000,"CM, CAM, RW",Right,4,20000000,13,01/07/2017,2022
191076,J. Guðmundsson,28,27/10/1990,179,77,Iceland,Burnley,78,78,10500000,40000,"RM, LM",Left,4,20000000,7,20/07/2016,2021
192445,D. Ginczek,28,13/04/1991,190,85,Germany,VfL Wolfsburg,78,78,10500000,52000,"ST, RW",Right,3,17900000,33,01/07/2018,2022
193011,S. Cook,28,19/04/1991,185,82,England,Bournemouth,78,78,9000000,61000,CB,Right,2,17100000,3,01/01/2012,2021
193171,Jaume Costa,31,18/03/1988,171,62,Spain,Valencia CF,78,78,7500000,33000,LB,Left,3,,3,,2020
193361,R. Soriano,28,08/02/1991,182,76,Italy,Bologna,78,78,10500000,36000,"CAM, CM, LM",Right,4,17900000,21,01/07/2019,2023
193532,G. Medel,31,03/08/1987,171,65,Chile,Beşiktaş JK,78,78,8000000,58000,"CDM, CB",Right,3,15200000,6,11/08/2017,2020
193886,D. Didavi,29,21/02/1990,180,77,Germany,VfB Stuttgart,78,78,10000000,32000,"CAM, CM",Left,3,16000000,10,01/07/2018,2021
194229,Hugo Mallo,28,22/06/1991,173,69,Spain,RC Celta,78,78,9000000,25000,RB,Right,3,18900000,2,01/07/2009,2023
194932,A. Townsend,27,16/07/1991,178,73,England,Crystal Palace,78,78,11000000,55000,"RM, ST, RW",Left,4,20900000,10,01/07/2016,2021
195202,T. Cairney,28,20/01/1991,186,84,Scotland,Fulham,78,78,10500000,49000,"CAM, CM",Left,4,20000000,10,26/06/2015,2024
195586,A. Finnbogason,30,01/02/1989,184,80,Iceland,FC Augsburg,78,78,10000000,30000,ST,Right,3,17000000,27,02/07/2014,2022
197225,N. Lodeiro,30,21/03/1989,170,69,Uruguay,Seattle Sounders FC,78,78,10000000,10000,"CAM, RM, CF",Left,4,15000000,10,27/07/2016,2021
